% TEGDMA,v (mm/s),type,edge length (mm),sides,corner angle (°),phi (°),Prism,Edge ,Δpos (mm) relax close 2,ster Δpos (mm) relax close 2,Δstdev (mm) relax close 2,ster Δstdev (mm) relax close 2,Δstdev (normalized) relax close 2,ster Δstdev (normalized) relax close 2,Δpos (mm) relax close 3,ster Δpos (mm) relax close 3,Δstdev (mm) relax close 3,ster Δstdev (mm) relax close 3,Δstdev (normalized) relax close 3,ster Δstdev (normalized) relax close 3,Δpos (mm) relax far 3,ster Δpos (mm) relax far 3,Δstdev (mm) relax far 3,ster Δstdev (mm) relax far 3,Δstdev (normalized) relax far 3,ster Δstdev (normalized) relax far 3,Δpos (mm) shear close 2,ster Δpos (mm) shear close 2,Δstdev (mm) shear close 2,ster Δstdev (mm) shear close 2,Δstdev (normalized) shear close 2,ster Δstdev (normalized) shear close 2,Δpos (mm) shear close 3,ster Δpos (mm) shear close 3,Δstdev (mm) shear close 3,ster Δstdev (mm) shear close 3,Δstdev (normalized) shear close 3,ster Δstdev (normalized) shear close 3,Δpos (mm) shear far 3,ster Δpos (mm) shear far 3,Δstdev (mm) shear far 3,ster Δstdev (mm) shear far 3,Δstdev (normalized) shear far 3,ster Δstdev (normalized) shear far 3
20,12,2,6,6,120,270,2,6,-0.47693399999999997,0.016728500865588646,0.024343000000000004,0.0014691672889429576,0.2797900000000001,0.016886200893332995,0.359031,0.018659244088654825,0.048311,0.0008673600720000893,0.5168299999999999,0.01096977229162028,-0.473512,0.013031172128400421,0.028974,0.0011219934235547015,0.33302,0.012895111738949765,0.42668399999999995,0.016706374563022344,-0.028632000000000005,0.0012013176096686503,-0.32909,0.013806764414952549,-0.081396,0.031541293521350704,-0.0003610000000000002,0.0009111050433402287,-0.0041399999999999215,0.010473813106027813,0.024116,0.04001641484441104,-0.0022999999999999965,0.0008955842855365428,-0.02644000000000002,0.010293413935619222
20,12,2,8,6,120,210,3,1,-0.0390793,0.030621848099028903,0.001584000000000002,0.0013849469161307231,0.018199999999999994,0.015917686421085195,-0.144843,0.028886469808545315,0.002252000000000004,0.0028916915528631334,0.05676999999999999,0.014629591518562643,-0.226545,0.026813288216852478,0.003060000000000007,0.0014201957229903208,0.03515999999999997,0.016320496070891963,0.1023673,0.025248731789933528,0.000896999999999995,0.0014606655301265927,0.010319999999999996,0.01678760888274444,0.164452,0.026585783818612534,-0.005751000000000006,0.0034587493809179063,-0.09697999999999996,0.02626266132744357,0.23376000000000002,0.026827520664422195,-0.007692000000000004,0.0021025836610227906,-0.08840999999999999,0.02416483612607377
20,12,2,8,6,120,150,3,2,0.154239,0.02729821534459716,0.0045489999999999975,0.0018728907202503835,0.05227000000000004,0.021525200492678344,-0.01109046,0.032640071388402324,-0.006279000000000007,0.0018697371178858272,-0.07217000000000007,0.021489634943386078,-0.0005931,0.053006978936740015,0.010828999999999991,0.0024455933308708544,0.12446000000000002,0.02810722962157601,-0.1952146,0.0445645154354897,-0.005711999999999995,0.0020761842355629233,-0.06564000000000003,0.023861936577947735,0.005590759999999999,0.03646583139378561,0.0002550000000000052,0.0028394159575518343,0.002929999999999988,0.0326338954156564,-0.0062702999999999995,0.05695311528792784,-0.018408999999999995,0.0026286610774308656,-0.21158,0.030211859343641862
20,12,2,8,6,120,90,3,3,-0.059324,0.00388690982658461,-0.0038969999999999977,0.0008262673873510923,-0.044789999999999996,0.00949719505169816,0.03500000000000003,0.09413200013279224,-0.017413999999999992,0.0039172825440603595,-0.20013999999999998,0.045023625320491464,-0.09372999999999998,0.06291617529697749,-0.023845000000000005,0.004467432132668609,-0.04310999999999998,0.03769374384430392,0.48511899999999997,0.034124004586214673,0.020721000000000003,0.0017705358914464286,0.23815000000000003,0.02035056500051043,-0.41127154000000005,0.049664786368210624,0.026186999999999995,0.002919299813311404,0.30098,0.03355492273869812,-0.399209,0.06052608684691255,0.038616,0.004537343639179205,0.21526,0.037678782159194055
20,12,2,8,6,120,30,3,4,-0.08016659999999999,0.023418175014291786,-0.002605999999999997,0.0022800316072370576,-0.01983999999999997,0.023037176150735143,-0.0541037,0.03618555540543768,0.0021870000000000084,0.002275241457516103,0.02514000000000005,0.026151951074441845,-0.096767,0.03630580401258179,-0.0033009999999999984,0.0016159309298358021,-0.03795000000000004,0.01857449487873089,0.07005,0.0384789485433269,0.006678000000000003,0.0023645695591375613,0.06664999999999999,0.024138432281322664,0.116865,0.025666171607779762,0.0018099999999999922,0.0014154336429518693,0.02079999999999993,0.01627012389504149,0.173773,0.02322088467306963,0.0002449999999999952,0.0012567763374602499,0.0028200000000000447,0.014444498767350843
20,12,2,8,6,120,330,3,5,0.13317600000000002,0.011910069227338688,0.00879400000000001,0.0018712864932981267,0.10107,0.021509399666192454,0.169182,0.048936984020268345,0.007789000000000004,0.0018138029275530459,0.08952000000000004,0.020845952796646163,0.041905000000000005,0.05355241398854024,-0.005224000000000006,0.0016551526553463278,-0.06004000000000009,0.019023774730583833,-0.036262,0.04925277904849634,0.003909999999999997,0.0016230527756360851,0.04494000000000009,0.018656509051802807,-0.1779723,0.04572948425250388,-0.00022300000000000098,0.0017451716076076873,-0.0025600000000000067,0.02005739015924056,-0.072937,0.04848193400639046,0.003045000000000006,0.0018194821955710364,0.03499000000000008,0.020912930282483134
20,12,2,8,6,120,270,3,6,-1.02973,0.005806662574147046,0.033069999999999995,0.0025455381847460075,0.3527100000000001,0.030668380214807563,-0.06324154,0.042624123986423464,0.007317000000000004,0.0007000165189479461,0.08409000000000011,0.008046032274978767,-0.219666,0.022920339915455005,0.006101999999999996,0.0009239744440188808,0.07013999999999998,0.010619404923535029,0.24678,0.023343387549582432,-0.0051079999999999876,0.0017719555963962529,-0.058719999999999994,0.02036676561680818,0.00915384,0.022739196789024894,0.0033139999999999975,0.0010794572917906479,0.03809999999999991,0.012406415284440548,0.12188099999999999,0.03049534032995861,-0.0029730000000000034,0.001639680748682499,-0.034170000000000034,0.018843863171865795
20,12,2,8,5,108,198,4,1,-0.0172736,0.035186703056694586,0.0023340000000000027,0.0016127179542623068,0.026819999999999955,0.018535966039028018,-0.18141,0.026082837652372102,0.004164999999999988,0.001637601932705259,0.047880000000000034,0.018823329912637667,-0.291912,0.036938709154489956,0.005076999999999998,0.00116971163292497,0.05835999999999997,0.013443866497775112,0.1009266,0.034172701458913074,-0.002473000000000003,0.0014103332287441859,-0.028429999999999955,0.016209261087415428,0.204668,0.021717005148961032,-0.006823999999999997,0.001287814240525395,-0.07843,0.014804262236261554,0.24915299999999999,0.025377973008102912,-0.003598000000000004,0.001823420930037823,-0.04135,0.020955924374982844
20,12,2,8,5,108,126,4,2,0.125334,0.040802716208605525,0.0054580000000000045,0.002649070131196983,0.06274000000000002,0.030445486923352038,-0.055144000000000006,0.03659189522626561,-0.0050130000000000036,0.002172090304292158,-0.057620000000000005,0.024962942855360624,-0.183673,0.04887717704614292,0.0060140000000000055,0.0027210715187219905,0.06913000000000002,0.03127263565803177,-0.040220000000000006,0.046613293822685385,-0.007830000000000004,0.0020081754828699607,-0.09001000000000003,0.023081114921077794,-0.0572,0.03300574610957916,-0.002028000000000002,0.0035077106109255934,-0.023310000000000053,0.040312610930079935,-0.014624000000000005,0.04572263203272532,-0.00932100000000001,0.0033983133183978194,-0.10714000000000001,0.03905723365780019
20,12,2,8,5,108,54,4,3,-0.065941,0.013409763877115809,-0.0038979999999999987,0.0015539020934730733,-0.044789999999999996,0.017859056978463333,0.12954500000000002,0.024772792434443074,0.0009460000000000024,0.002643634188479942,0.02129000000000003,0.02492137338430609,0.099955,0.018262239075206525,-0.005575999999999998,0.0022558870744121924,-0.06408999999999998,0.02592692168943317,-0.059201000000000004,0.01353396412881311,0.009496000000000004,0.0015216731063208025,0.10914000000000001,0.0174882070919234,-0.08215,0.02489425127695147,0.006528999999999993,0.0026106607507678974,0.06462000000000001,0.024457863828225065,0.060528,0.030972931730787127,0.0014129999999999976,0.002751234604682051,0.01623999999999992,0.03162162655525487
20,12,2,8,5,108,342,4,4,0.084884,0.03470567248678521,0.010983999999999994,0.001731951330147588,0.12625000000000008,0.019905862955420947,0.048530000000000004,0.07538973410882943,0.001232999999999998,0.0034473651054102174,0.01417999999999997,0.03962411660844946,-0.054183999999999996,0.05033153112115704,-0.005528999999999992,0.0020113344401416684,-0.06354000000000004,0.023116203170070987,0.102821,0.05529783504803782,0.009589,0.001488295810684153,0.11019999999999996,0.01710439756319994,-0.232591,0.051184701083429214,0.0092,0.0023105589367077395,0.10571000000000008,0.026558620163705794,-0.126814,0.044988211278067056,0.005270999999999998,0.0019436258591611709,0.06059000000000003,0.022339398783315544
20,12,2,8,5,108,270,4,5,-1.003319,0.006901750985076179,0.03338,0.001610862677232296,0.33041,0.019243721787897475,0.13435170000000002,0.05559039746476004,0.017678999999999986,0.0033184996501581855,0.04771000000000003,0.02521685609983925,-0.249422,0.027551312344242334,0.0011339999999999961,0.002348305691535921,0.013040000000000052,0.026989703243274092,0.243639,0.02816354702891665,-0.007919999999999996,0.0027015415599246292,-0.09104000000000001,0.03105059310222592,0.0396423,0.04519843610447157,-0.00009399999999999686,0.0016465034036102083,-0.001080000000000081,0.018922919345597814,0.160144,0.005080453213050977,0.002030000000000004,0.0008878110300058228,0.023329999999999962,0.010203752944872784
20,12,2,10,5,108,198,5,1,-0.12558,0.030892001634727394,0.008014999999999994,0.0013495004498331965,0.09211999999999998,0.015510644836369634,-0.019001999999999998,0.05853689614251852,0.006655999999999995,0.003638030474033993,0.07650000000000001,0.041811451182660476,-0.042804999999999996,0.05825080741929678,0.002013000000000001,0.0026602096928625757,0.023150000000000004,0.030573212605154863,-0.023288000000000003,0.045193106465477674,-0.0010889999999999928,0.00220381931201267,-0.012519999999999976,0.025328270134377516,0.102442,0.030337231241660798,-0.006135999999999989,0.0022030361277110277,-0.07050999999999996,0.025316683293828204,0.174109,0.04315807633572191,-0.007238000000000008,0.002604165050452832,-0.08320000000000005,0.029930101586864016
20,12,2,10,5,108,126,5,2,0.052909,0.052140747453407306,0.0036600000000000105,0.0022439434774521394,0.04206999999999994,0.025788512112954482,-0.018333000000000002,0.04090481667835709,-0.006849000000000008,0.003072420187734744,-0.07872000000000001,0.035312922747911986,-0.050315,0.06638475760293172,0.006315000000000001,0.004381536362966762,0.07257999999999998,0.05036042233738713,-0.020103999999999997,0.06961526471974376,-0.00533900000000001,0.003557670396481383,-0.06135999999999997,0.040891034347396986,-0.0170159,0.049121106568256384,-0.005502999999999994,0.004090206334648657,-0.06325000000000003,0.047010535095869735,-0.001264,0.07118220989123618,-0.01103599999999999,0.0034637383994753413,-0.12683999999999995,0.03981009787729742
20,12,2,10,5,108,54,5,3,-0.076261,0.02263385860188227,-0.003501000000000004,0.0017378813009236275,-0.04023999999999994,0.01997446951385693,0.10863600000000001,0.029756814954729278,0.008431000000000008,0.0017461409045091405,0.09688000000000008,0.0200660089913266,0.022254999999999997,0.030331071609819526,-0.008347000000000007,0.0020590113210227864,-0.09594999999999998,0.023664704439523433,-0.06489,0.026788004274301582,0.00969500000000001,0.001789081848351271,0.11143999999999998,0.020563033925226112,-0.037913999999999996,0.04156942323391077,0.0015209999999999946,0.0016682417240915658,0.017509999999999915,0.01917105509589913,-0.016401,0.048578625762777605,0.00804400000000001,0.0023049812927657355,0.09246999999999994,0.026493266635128257
