% TEGDMA,v (mm/s),type,edge length (mm),sides,corner angle (°),phi (°),Prism,Edge ,vx nozzle (mm/s),ster nozzle (mm/s),vx ahead (mm/s),ster ahead (mm/s),vx just behind (mm/s),ster just behind (mm/s),vx behind left (mm/s),ster behind left (mm/s),vx behind 0 (mm/s),ster behind 0 (mm/s),vx behind 1 (mm/s),ster behind 1 (mm/s),vx behind 2 (mm/s),ster behind 2 (mm/s),vx left (mm/s),ster left (mm/s),vx right 1 (mm/s),ster right 1 (mm/s),vx right 2 (mm/s),ster right 2 (mm/s),pos (mm) init,ster pos (mm) init,width (mm) init,ster width (mm) init,width (normalized) init,ster width (normalized) init,pos (mm) Δrelax NN,ster pos (mm) Δrelax NN,width (mm) Δrelax NN,ster width (mm) Δrelax NN,width (normalized) Δrelax NN,ster width (normalized) Δrelax NN,pos (mm) Δrelax 2nd NN,ster pos (mm) Δrelax 2nd NN,width (mm) Δrelax 2nd NN,ster width (mm) Δrelax 2nd NN,width (normalized) Δrelax 2nd NN,ster width (normalized) Δrelax 2nd NN,pos (mm) Δshear,ster pos (mm) Δshear,width (mm) Δshear,ster width (mm) Δshear,width (normalized) Δshear,ster width (normalized) Δshear
20,9,3,10,6,120,330,1,5,0.21147666666666667,0.2769553786409651,0.39971666666666666,0.2935029749816072,0.09341433333333334,0.32060586544056024,-0.033853333333333346,0.26570365397121537,0.07066683333333333,0.17351554695075772,-0.05100833333333334,0.2480363172197202,-0.12831366666666666,0.39908877199854736,0.2599826666666667,0.28637287616842744,0.28396366666666667,0.2850181325434342,0.1510309333333333,0.2722487869694334,-0.010048,0.02228153154306295,0.07517733333333333,0.004962497555019431,0.8640433333333334,0.0570397739592083,0.0157965,0.03835443886505393,-0.0017090000000000022,0.007803550836294552,-0.019640000000000046,0.08969642636837925,-0.050289,0.030642310478976614,0.003497,0.0019354645953878879,0.04018999999999995,0.022243546884433696,0.053429000000000004,0.0924284868149624,0.0014466666666666655,0.004766571110724617,0.016626666666666717,0.05478298289191787
20,9,3,10,6,120,270,1,6,0.11399866666666668,0.21992148849621398,0.15956333333333333,0.6534275837015415,-0.10460533333333333,0.2034227709287223,0.3282466666666667,0.28001288108842837,0.08143766666666667,0.10251288135952909,0.058903000000000004,0.0662763801121888,0.07646800000000001,0.09744093350287927,0.00026766666666666605,0.18366971092905018,0.10510666666666667,0.3209519578804382,0.016954,0.2245043663812738,0.07602333333333333,0.017874072101383254,0.07898933333333333,0.0019099605760043632,0.9078633333333332,0.02195294976819047,-0.13309949999999998,0.06441759299964331,0.005208999999999998,0.0018584172676995622,0.059860000000000024,0.021361598061576052,-0.20681,0.029082692877379836,0.006498000000000004,0.0024124446397793256,0.07468000000000008,0.02772825317325273,0.10030966666666667,0.07578774603610533,-0.0006553333333333364,0.0023127934384223085,-0.007530000000000037,0.026576720980373003
20,9,3,12,6,120,210,2,1,0.044852,0.2459205649530426,0.17074,0.3111512512152805,-0.07148766666666667,0.16565011392263307,0.26377366666666663,0.1988873688689897,0.03748500000000001,0.2734319539657914,-0.028204000000000003,0.19689694888690715,-0.0839535,0.280813844860763,0.0348009,0.15017262749742838,0.18584633333333334,0.24928365424360338,-0.16259033333333334,0.20449092324995005,0.1344912,0.10761917367448735,0.07916133333333333,0.005108749666649989,0.90984,0.058719799700250916,-0.1566038,0.17300896856451764,0.0009279999999999983,0.005273654276031285,0.010670000000000013,0.06061971311526719,-0.110097,0.04031609089433151,0.007959000000000008,0.002978790976218372,0.09150000000000003,0.03423570879943922,0.15054033333333336,0.11731522888695994,-0.009106999999999999,0.00247951635310844,-0.1046866666666667,0.028492881715114122
20,9,3,12,6,120,150,2,2,0.09266,0.24748582690378543,0.17665333333333333,0.28444997522724647,0.100956,0.3044381071040672,0.30145,0.26358743442359367,0.20343266666666668,0.21992672968545945,0.11764533333333334,0.24458747253989893,0.03235466666666668,0.33026546302042203,0.28485333333333335,0.2212296640407015,0.3243566666666666,0.16744772063526386,0.17938,0.12779668165545555,0.007972333333333333,0.05897981159083686,0.07588333333333334,0.003995231557024644,0.8721633333333334,0.04591946396395276,-0.054092999999999995,0.08095939741024266,-0.003148999999999999,0.0032115926175822103,-0.03619,0.03692365492083559,-0.07266800000000001,0.04231342265759176,0.005392999999999995,0.002791143170817291,0.061979999999999924,0.032079702055973026,0.052671166666666665,0.08282239113076492,0.0010883333333333346,0.010609822812153965,0.012506666666666666,0.12193587432746504
20,9,3,12,6,120,90,2,3,-0.050842,0.4131972859237163,0.030715999999999993,0.20031959280494466,0.12233866666666665,0.23584618904693094,0.129924,0.132176502637586,0.0728564533,0.20417583000200523,0.030002,0.2633564957647843,0.2268133333333333,0.42275648555911965,0.23356,0.21199695280769953,0.04909336666666666,0.17774999797398,0.04974033333333333,0.10783470039622588,0.16190433333333334,0.14677837653779865,0.073584,0.007053709766285655,0.8587266666666666,0.08363855346543117,-0.03581000000000001,0.40441318459462394,0.002538999999999996,0.0022147152168118856,0.009699999999999986,0.03415220202427182,0.08934999999999998,0.016373912160507032,0.002258999999999997,0.002265914253982264,0.02597000000000005,0.026042466913869737,-0.08185733333333334,0.14003131569683944,0.0018013333333333353,0.009426887177122381,0.03633000000000001,0.10038912234279443
20,9,3,12,6,120,30,2,4,-0.13341999999999998,0.4017960570662018,0.14375233333333334,0.5487891658393651,-0.32959333333333335,0.2566024473359275,0.31388333333333335,0.31001830309179307,-0.13683456666666668,0.31819737625794975,-0.16395453333333332,0.23597600691536413,-0.08885233333333332,0.2613431689813577,0.032780340666666664,0.2774588028563061,-0.12534,0.3278283780287758,-0.18755999999999998,0.3697975624953014,0.08399115766666666,0.13302087238355048,0.06957400000000001,0.004635355639122953,0.8164166666666667,0.06235421906093605,-0.18716273650000004,0.2033167814117532,0.008756,0.008351140572769929,0.07548500000000002,0.11135712025482411,-0.080849,0.05627090935821101,-0.0014009999999999995,0.0026848223218678734,-0.01609000000000005,0.03085914311836931,0.05590743333333333,0.04269366660236661,0.0014546666666666642,0.0040968439871668216,0.016716666666666713,0.047088322019892506
20,9,3,12,6,120,330,2,5,0.027196666666666664,0.30895357805752843,0.3032533333333333,0.2653002585479636,-0.049577666666666666,0.2630019125480971,-0.03828,0.27892762299988494,0.022616666666666663,0.2791447318299124,-0.1550383333333333,0.23306598556993036,0.047644,0.19592570059588663,0.15947666666666668,0.3380279423280984,0.11788333333333333,0.27715929886738067,0.07872066666666666,0.266691690431468,-0.013513866666666666,0.021773270966829517,0.07059866666666666,0.004571841505468148,0.8114266666666666,0.052546031249471936,-0.0186447,0.0378170479608329,0.004861999999999998,0.00611542115094335,0.05587500000000001,0.07028799341681426,-0.06495000000000001,0.021303785133163545,0.002805000000000002,0.0012249956037472135,0.03222999999999998,0.014079056846607305,-0.006795333333333334,0.028188850554560045,0.0027106666666666668,0.005695186388961029,0.031146666666666694,0.06544688857512274
20,9,3,12,6,120,270,2,6,0.11029733333333332,0.2096725777076364,0.214345,0.2477895256922517,0.04253933333333334,0.21024938769108314,0.34248666666666666,0.1837154896534961,0.11023633333333334,0.08237731440656174,0.03308,0.05829349076980138,-0.0084645,0.1057140769814969,0.076024,0.1932810742898446,0.08041500000000001,0.2544071713526689,0.04698766666666667,0.13204921289982177,0.06746999999999999,0.02305314515518966,0.07986866666666667,0.0022636138105895653,0.9179666666666666,0.02601839651254536,-0.110895,0.03167941168515591,0.003966500000000005,0.004520351980253216,0.04559000000000002,0.05195328749525324,-0.22674,0.041644796889887696,0.008681999999999995,0.0025430982088782968,0.09982999999999997,0.029224602447937592,0.11903466666666666,0.06321951007966722,-0.0009636666666666636,0.003379115496745946,-0.011086666666666653,0.038844650327723905
20,9,3,6,3,60,150,3,1,-0.196922,0.4326268245083841,0.4656713333333333,0.43661856082466854,0.196078,0.21390535380959097,0.41218666666666665,0.2002161520224174,0.136596,0.19348274177376318,-0.160338,0.2643986431166322,-0.16247999999999999,0.36547838898456747,0.17756666666666665,0.2654843460105528,0.3904066666666666,0.21845593750845688,0.08408933333333335,0.2589173285898906,0.012147333333333336,0.09987529120180239,0.07727466666666667,0.0036214769945050124,0.8911733333333333,0.04290778537809892,-0.05920250000000001,0.1961396118048985,-0.0066890000000000005,0.002150051357374438,-0.07464499999999996,0.021527393441844452,-0.0645606,0.07098181596014573,0.0035509999999999986,0.0024011721304396318,0.06481999999999999,0.01649872742850187,-0.017806799999999998,0.07603233616085088,0.0014540000000000015,0.004949623506531078,0.004196666666666664,0.06176787035241252
20,9,3,6,3,60,30,3,2,-0.047431333333333325,0.48970542230265424,-0.44828333333333337,0.41853707702271115,-0.26920659999999996,0.4152581489910584,-0.14711333333333335,0.39714102019547415,-0.15918733333333332,0.22121287465379613,-0.27065333333333336,0.21543896529097628,-0.36491000000000007,0.36306157507503956,-0.3436533333333333,0.25433912599027153,-0.04571089999999999,0.3294811903634815,-0.1380866666666667,0.36966517837897184,-0.007997869999999999,0.01566830537511056,0.06522766666666667,0.0022786399646973566,0.7496866666666667,0.02618838678466679,0.0110037,0.036928953857956,0.013260999999999995,0.0026319724795596457,0.17037499999999994,0.04241530275541722,-0.136819,0.03472091290562505,-0.00010899999999999799,0.0011040136858300263,-0.0012499999999999734,0.012688581591336361,0.07204846666666666,0.05295024387358871,0.002573000000000001,0.0035685971141977925,0.017603333333333377,0.03278840460022446
20,9,3,6,3,60,270,3,3,0.04238166666666666,0.40880659917439066,0.13279833333333335,0.34985318583311287,-0.04698566666666667,0.36968484819583447,0.30612646666666665,0.34963803173698926,0.03376033333333333,0.1334477851794062,-0.216398,0.3090899286081714,-0.30411466666666664,0.42372079421963504,-0.13813899999999998,0.18973891687297317,0.11663666666666668,0.3952224053255666,-0.123363,0.2633318007919639,0.05516066666666667,0.028127385809734506,0.076401,0.00264414469463968,0.8781133333333333,0.03038942940464081,-0.050084000000000004,0.043904447220302276,-0.076264,0.004270149760504362,-0.87654,0.049077246857372296,-0.049073,0.01619,-0.081382,0.00066239,-0.93536,0.0076131,0.057374666666666664,0.01890250411507307,0.08149133333333332,0.0015102940739377118,0.9366199999999999,0.01735618656044954
20,9,3,8,3,60,150,4,1,0.043331666666666664,0.44590906036003897,0.22651333333333334,0.3918525201507952,0.12506166666666665,0.2729199269713566,0.4894666666666667,0.14197516136883137,0.108166,0.20129937768878386,0.022731266666666666,0.24675011586178808,-0.06803166666666666,0.23294474368976714,0.2628533333333333,0.09826384914673852,0.301742,0.22945394526153207,0.08139500000000001,0.17320563678611745,0.0021042333333333336,0.033131348441671954,0.08045400000000001,0.001519214926943565,0.9246933333333334,0.017461104910925063,-0.0004693500000000003,0.08368584278103151,-0.008784000000000007,0.003959466912326659,-0.10095500000000002,0.04550980416675644,-0.227754,0.04529890317656709,0.005422999999999997,0.002261562219993074,0.062309999999999977,0.025995049766445916,0.06509633333333333,0.07350084882797289,0.0023200000000000026,0.00838446516158283,0.026673333333333327,0.09636855474081663
20,9,3,8,3,60,30,4,2,0.048234,0.31438391374132657,-0.31989666666666666,0.28300401145455983,-0.0714,0.24585210667610738,0.011873333333333333,0.2629643476750304,-0.03639333333333334,0.23936526149609286,-0.07863933333333334,0.183861942846813,-0.32615333333333335,0.255583428233373,-0.2807266666666666,0.1610328438537842,-0.0014880000000000008,0.28577844895584364,-0.14499286666666666,0.2673915134742764,-0.00814895,0.007092421715024546,0.06749166666666667,0.0027829338420263853,0.7757133333333334,0.03198768342435312,0.050323749999999993,0.05810246176247673,0.009291500000000001,0.009187822617567464,0.10679500000000003,0.10560197203968735,-0.017654999999999997,0.0453132461538566,-0.007047999999999999,0.001925570344625197,-0.08101999999999987,0.022128988789368573,-0.04337749999999999,0.06219360447579656,0.007459333333333332,0.004442268513570801,0.08573333333333329,0.0510633304297965
20,9,3,8,3,60,270,4,3,0.06780533333333334,0.3868231305116704,0.43255666666666664,0.30947674093638144,0.084102,0.36487205699859293,0.4057766666666667,0.49804767946873624,0.19186376666666663,0.3331275182155089,0.08096966666666668,0.30531571249588163,0.20763299999999998,0.5498176706992639,0.021922,0.29508092855026957,0.14535666666666666,0.29090872833538917,-0.003979999999999995,0.23885272840998417,0.06566266666666666,0.031038065719038894,0.075226,0.003144270446407925,0.8646033333333333,0.0361381970979444,-0.046078999999999995,0.01903257307256036,-0.07419,0.004690311843890028,-0.852695,0.05390620368486066,-0.06014,0.027115,-0.079215,0.00072674,-0.91046,0.0083532,0.08176633333333333,0.025045153862765287,0.08200833333333334,0.0021426101843595316,0.94256,0.024624094057896832
20,9,3,10,3,60,150,5,1,-0.008175833333333332,0.4162872772577526,0.136984,0.3951896778467802,0.146179,0.19616744396101854,0.5244933333333334,0.1218945995889319,0.19426,0.16433098593932183,-0.13579333333333335,0.24852378207224077,-0.23514533333333332,0.26302436214413416,0.27986666666666665,0.0722030505446906,0.32366,0.13809615676049958,0.15318276666666666,0.19741704717064348,0.06424099999999999,0.09003700320901617,0.07773000000000001,0.0030766883250694325,0.89339,0.035359862480948856,-0.043071000000000005,0.09451045272995358,-0.001002999999999997,0.008355712649697936,-0.011529999999999985,0.09604045861499713,-0.08814,0.049255716267251656,-0.0013169999999999987,0.0023185285958987004,-0.015129999999999977,0.026647482076173727,0.06626366666666667,0.12167484984742569,0.002438333333333325,0.004453137606065103,0.028019999999999972,0.05118613191954626
20,9,3,10,3,60,30,5,2,0.04651533333333333,0.40397451228052955,0.13753966666666664,0.237999854465765,-0.104034,0.2288370196234829,0.13673500000000002,0.32092446279408976,0.0009000000000000027,0.23690685397357736,-0.05537266666666666,0.1572936856627151,-0.1967266666666667,0.2454443748412347,-0.16331333333333334,0.15269961050429462,0.051566666666666656,0.26209659925253004,-0.018086333333333333,0.2300710799659945,-0.014683766666666665,0.007697020977926081,0.06638100000000001,0.0012189078465182817,0.7629466666666667,0.014009420839768237,-0.009406999999999999,0.030425702970162415,0.011116500000000001,0.002764370171401304,0.12776500000000002,0.0317731690673532,-0.060032999999999996,0.029884026669777953,-0.0031209999999999988,0.0020648487595947554,-0.03588999999999998,0.02373203086547799,0.06727433333333334,0.03133685366511528,0.006233999999999999,0.002792579652647018,0.07166333333333334,0.03209588845998593
20,9,3,10,3,60,270,5,3,-0.10386899999999999,0.4929221095326697,0.4515666666666666,0.8374044842508611,-0.080861,0.17426136153688265,0.08340333333333333,0.45959142676807396,0.08372600000000001,0.08315095731494856,-0.03648266666666667,0.11314124392040167,0.013484999999999997,0.22036901336931397,0.1503204,0.2411990512922902,-0.13751566666666667,0.31920575072318985,0.09531966666666668,0.19249343872390448,0.062181193333333336,0.040339174107818926,0.07583566666666666,0.0034323279810840315,0.87162,0.03944776828967722,-0.052944790000000005,0.06549950257652488,-0.07708899999999999,0.005055187297881898,-0.886025,0.05809877239743824,-0.16125,0.028571,-0.075659,0.003416,-0.86958,0.039258,0.13673666666666667,0.029263227158584305,0.07963133333333333,0.003234427267819737,0.9152366666666666,0.0371746436339303
20,9,3,12,3,60,150,6,1,0.11493646666666667,0.3579282383365582,0.07315233333333333,0.3632701410603435,0.095779,0.15100769684697782,0.49043666666666663,0.1481810600008267,0.108358,0.1522585186099592,-0.25777333333333335,0.0875527317790756,-0.22308666666666666,0.16506753802448682,0.23715799999999998,0.16152577038404017,0.35747999999999996,0.12138862795137911,0.16517666666666667,0.1359946544616228,0.049971999999999996,0.05667478419785704,0.07794033333333333,0.0014747258274381138,0.8958033333333333,0.016947081441803128,-0.0226065,0.09780268706912003,0.0009300000000000003,0.0033034542106084386,0.010689999999999977,0.0379743740956677,-0.153227,0.05088628550994855,0.00657400000000001,0.0027973520068092965,0.07556000000000007,0.032154318605748744,0.105746,0.11577150011708731,-0.009379333333333337,0.009109903903844445,-0.09894000000000003,0.09480721633524172
20,9,3,12,3,60,30,6,2,-0.033377,0.23432590822438,0.3150116666666667,0.2879158680508042,-0.0634704,0.27256144961484874,0.14420333333333335,0.4494235154736558,-0.014913666666666664,0.17912815641023622,-0.05629233333333333,0.1502438911944172,-0.028580999999999995,0.25572641597071577,-0.031373000000000005,0.238034624198724,0.04283666666666667,0.2949156646954351,-0.096271,0.15653592361430455,-0.0106498,0.016517452663986763,0.06696366666666666,0.003908228295519114,0.7696466666666667,0.044920163173979705,-0.023264800000000002,0.0733279878195511,0.0194105,0.0069031546057729855,0.22309999999999997,0.07933253670343805,-0.018393000000000003,0.03659653316914049,0.002923000000000009,0.0015320865714769517,0.03359000000000001,0.017607743069456686,0.06361833333333333,0.029547707418435848,-0.004001666666666667,0.0038117547310628245,-0.045993333333333296,0.043810778881506376
20,9,3,12,3,60,270,6,3,0.006818999999999996,0.3324560976632281,0.3155,0.5922402807721682,-0.055561,0.2079889046252294,-0.11528666666666666,0.3585315761819215,0.051179333333333334,0.09484740244349596,0.051863,0.08672194037768596,-0.244708,0.3314376050250144,-0.14472066666666666,0.36019880832485685,-0.01545866666666666,0.2615926966429575,0.04417033333333334,0.17363587745725384,0.07832633333333333,0.037976512720828845,0.073005,0.0019682071229862085,0.83908,0.02262099079345819,-0.0540445,0.03791275958330746,-0.0721015,0.002324091775686421,-0.828695,0.026708503984891198,-0.088197,0.033707,-0.082086,0.0027517,-0.94346,0.031631,0.11195700000000001,0.03459220978792709,0.07996,0.003213220794258702,0.9190200000000001,0.03693419814824825
20,12,3,10,8,135,225,1,1,0.07107000000000001,0.33049061986492456,0.07625166666666668,0.48932167120001785,-0.1531224,0.29027686112165973,0.31217333333333336,0.21955653811086404,-0.17490566666666665,0.17322543019049974,-0.30379,0.14899557580019732,-0.26867399999999997,0.3757476409187228,-0.03481133333333333,0.22979638575907774,0.10431333333333333,0.3300769923153597,-0.19549333333333332,0.35078618166545594,0.008229333333333332,0.04732471547278898,0.082581,0.0016932793157934836,0.94914,0.01946200951423243,0.0535815,0.11941495941011114,-0.0018629999999999966,0.0032056974121744183,-0.02093499999999998,0.03603516326189522,-0.143892,0.06560062819821164,0.00898800000000001,0.0032887398878597863,0.10328999999999999,0.03779772797404627,0.06870433333333333,0.11035058260691497,-0.0021600000000000044,0.0035985490034533157,-0.025140000000000013,0.04146940003607952
20,12,3,10,8,135,180,1,2,0.11998033333333334,0.16911118808956122,-0.018775,0.19373789185830614,-0.030130333333333332,0.08918061235211283,0.27273,0.1679709301793469,-0.011484666666666666,0.1649298288591447,-0.078401,0.10622868488588146,0.0160955,0.18241765160925447,-0.005995333333333334,0.06541124810568279,-0.005288666666666671,0.12368217737715985,0.14185266666666665,0.2463787268113114,-0.003907733333333333,0.031145316131204352,0.079129,0.003984531821635255,0.9094633333333334,0.04579793516941142,-0.0250004,0.024178819309642316,0.001226999999999992,0.003190628986820307,0.014114999999999989,0.03667140286497486,-0.15221800000000002,0.03675556476235945,0.002149999999999999,0.0022745011688060307,0.0247099999999999,0.026142912355168083,0.08085766666666666,0.07276613854378289,0.0022460000000000028,0.006207362189353792,0.025810000000000038,0.07134315835715807
20,12,3,10,8,135,135,1,3,0.15509566666666666,0.2429217988901125,0.22457333333333332,0.3438540532704134,0.08293176666666667,0.21313556023335228,0.31945666666666667,0.27286814648489777,0.05240723333333333,0.18349070624689795,-0.13449926666666667,0.1918766444145318,0.164741,0.33638105005633134,0.10729699999999999,0.19354912131930319,0.156444,0.30085560106673526,0.137209,0.2139620691544156,0.004677600000000001,0.04828654327289108,0.07343333333333334,0.0020871101609541394,0.844,0.023989921443470445,-0.0817644,0.020996140234559844,0.002820000000000003,0.002807298087633134,0.032420000000000004,0.03226143490432004,-0.202123,0.02683032429341845,-0.00038699999999999846,0.0015458320246391586,-0.0044399999999999995,0.01776816653709662,0.08221566666666667,0.08691570017069991,0.0029956666666666695,0.005397878192020539,0.03442666666666668,0.06204238988005878
20,12,3,10,8,135,90,1,4,-0.05652453333333333,0.2641500168752088,0.12008800000000001,0.21507472832239422,-0.008835,0.08122818493788599,0.129437,0.2183695908971684,0.056291,0.14741085494011882,-0.06677496666666667,0.14329374435072093,-0.028258666666666668,0.2647953995722037,0.027630266666666667,0.18113121698579399,-0.06376269999999999,0.16730843291489084,0.02022666666666667,0.3015202211114538,0.15514333333333333,0.054237288687778606,0.08139266666666665,0.0021377460905393966,0.9354866666666667,0.024573259916987042,-0.126828,0.0821303243614529,-0.0056545,0.005718641839208494,-0.06499000000000005,0.06572705912884882,-0.07800900000000001,0.05719978420413839,-0.00962700000000001,0.0028664001412922096,-0.11065999999999998,0.03294311850751231,0.21264833333333333,0.11655280558562543,-0.0023016666666666624,0.008470085375147894,0.020093333333333335,0.07578143279035775
20,12,3,10,8,135,45,1,5,0.014475666666666666,0.26240644407044794,-0.06563366666666667,0.3585382496367363,-0.20884999999999998,0.22419325144524205,0.12319233333333335,0.3126498238962225,-0.09864833333333334,0.20649856385192944,0.01659266666666667,0.20725093448868298,-0.04740133333333333,0.34457757348118323,-0.14697633333333335,0.2588148267408336,-0.04612926666666667,0.1793951678581853,0.10815166666666666,0.2763424058546045,0.0252969,0.030436889278131655,0.07202733333333333,0.005292910067658474,0.82784,0.06083453978652404,0.01626665,0.018053022047675504,0.011559,0.006555919922530999,0.13285999999999998,0.07535409386676677,-0.046583,0.031379988017843474,-0.001015000000000002,0.0014815461105210327,-0.01165000000000005,0.0170278930878133,0.04682899999999999,0.06354814187976979,0.0025666666666666663,0.003651079548318453,0.029493333333333333,0.041962854466693456
20,12,3,10,8,135,0,1,6,0.11634933333333335,0.17734800516451873,0.2840513333333333,0.354224998483876,-0.007609433333333332,0.1263676913779655,0.07282666666666666,0.29322437868105605,0.11247666666666667,0.13794448727765302,-0.029260666666666667,0.12372846647956981,0.011803333333333341,0.3207237050502775,0.047817599999999995,0.1840645402471086,0.035664,0.24977452064223177,0.13421166666666667,0.2586964318875099,-0.017811000000000004,0.017638600947567022,0.068197,0.004282951683503671,0.7838233333333333,0.04922719639340124,0.010813499999999997,0.08319860178734656,0.013609500000000004,0.005919835126016744,0.15641499999999997,0.06804543199569564,-0.076913,0.031215087898162325,0.006083999999999992,0.002034215612957486,0.06993000000000005,0.023378044914192462,-0.03170133333333333,0.0846071273333212,0.0028313333333333337,0.003077899851750477,0.03254666666666661,0.03537873838896462
20,12,3,10,8,135,315,1,7,-0.023077000000000004,0.3592188982751898,0.23083333333333333,0.2604509066103502,0.146492,0.2630118315654745,-0.039953333333333334,0.1744289473583057,0.057268999999999994,0.20021382192974424,-0.02813833333333333,0.17035202468140914,0.098362,0.2945754907435445,-0.06663000000000001,0.42499063813776383,0.11961866666666666,0.36278879611635495,0.03129366666666667,0.23239172513646977,-0.012710266666666666,0.03475748453017092,0.07152466666666667,0.0067373635402601315,0.8220633333333334,0.0774367240093887,-0.04199599999999999,0.060311390698746026,0.007724500000000002,0.008627353670750576,0.08879000000000004,0.09915846636891111,-0.10767400000000002,0.023731472036095862,0.0004829999999999973,0.0010281189372830363,0.005560000000000009,0.011814933384492694,0.065989,0.05596069238700769,0.0027173333333333307,0.003471598319365155,0.031226666666666663,0.0398995314699418
20,12,3,10,8,135,270,1,8,0.07520233333333333,0.26910766460865193,-0.09894000000000001,0.574773461590407,-0.09082766666666665,0.25788982273992767,-0.25169766666666665,0.5340011339916031,0.06312806666666666,0.11242487054875658,0.027751,0.14889148335132002,-0.011486999999999999,0.11312304450862876,0.03734333333333334,0.2783836152973417,0.103173,0.19026596202297913,0.035102666666666664,0.17478408701578985,0.044116666666666665,0.010825682614530787,0.07576166666666667,0.0032099922441981817,0.8707666666666668,0.036890783376858985,-0.109206,0.060163505997957924,0.006631999999999999,0.004793231299485189,0.07622000000000007,0.055085127925567044,-0.079565,0.033716137679158924,3.0000000000030003e-6,0.000799004555493897,0.,0.009183385260349258,0.13996533333333333,0.06733486450141415,0.0015496666666666669,0.0052208067944808,0.017823333333333302,0.05999877362423693
20,12,3,10,4,90,180,2,1,-0.009101333333333331,0.2833683732723793,0.1892538,0.19920773504019623,0.037230533333333336,0.085699820474253,0.4036866666666666,0.11940881432898742,0.09203499999999999,0.1307089166232493,-0.08530473333333334,0.2309150703051681,-0.08384799999999999,0.2543206545826002,0.22879333333333332,0.13005494845632654,0.11993000000000002,0.15581961746539907,0.0405646,0.14085476273748548,0.027971999999999997,0.023131935015495084,0.07884866666666666,0.003347538743540747,0.9062433333333334,0.03847238012333401,-0.0708905,0.041024488093519856,-0.001067499999999999,0.006142890519257556,-0.012270000000000059,0.0705947868678247,-0.24844499999999997,0.022907082489046916,0.006455000000000002,0.0022986872728581412,0.07419000000000009,0.026420577893944714,0.08239499999999998,0.05729791390525327,0.00017766666666666395,0.004215143123267651,0.002046666666666678,0.0484456433082317
20,12,3,10,4,90,90,2,2,0.007453999999999998,0.5508291965617426,0.38627666666666666,0.4049070341682563,0.04774200000000001,0.1630958511905882,0.17569233333333334,0.35613205482710575,0.039940333333333335,0.18639854200865,-0.006343666666666667,0.19799908763162316,0.11253666666666667,0.27949734335347454,0.14042243333333335,0.25455302987860484,-0.2586846666666667,0.5277786552133976,0.1265043333333333,0.20163388678037597,0.08158033333333332,0.027703045790630553,0.071385,0.004289274978893834,0.8204633333333334,0.049299040365942695,-0.044893,0.024323025631553197,0.010973999999999998,0.008855560655526212,0.126125,0.10178099751317202,-0.089281,0.0397618593252378,-0.0036720000000000086,0.0037809861703000185,-0.042219999999999924,0.04345629640224762,0.06256366666666667,0.03399512120633079,0.0009433333333333377,0.00429371750732684,0.010846666666666635,0.04934966872786184
20,12,3,10,4,90,0,2,3,-0.060776,0.21881938184972316,0.34218333333333334,0.21109860982976508,0.011966999999999998,0.09752756039168885,-0.13292933333333334,0.16336934516610105,0.038276,0.17504650760527324,-0.022314333333333335,0.16003980849255575,-0.0069600000000000035,0.2603785125611682,-0.10404600000000001,0.2231963762370956,-0.05788796666666667,0.11237737012695886,0.127768,0.2913222630810677,0.004542033333333333,0.011821259825406974,0.06978966666666668,0.0015705935884281676,0.8021266666666667,0.01805221208779244,-0.061568250000000005,0.03942580933482219,0.009483499999999999,0.004950817036358003,0.10899499999999995,0.05691223118822246,-0.075382,0.043719657146414126,0.0024939999999999962,0.0017369570230722465,0.028689999999999993,0.01996454397175152,0.07414733333333333,0.05602901202613787,0.0015663333333333362,0.005046354796971648,0.017993333333333344,0.058009816568689934
20,12,3,10,4,90,270,2,4,-0.07115666666666666,0.3001737791197916,0.27070333333333335,0.44071700752483006,-0.07211793333333333,0.19124402312823302,-0.44298,0.4175014954127185,-0.003936966666666666,0.1285774720917613,-0.046994,0.1855403099300711,0.10428955000000001,0.26980765361608794,-0.06267033333333333,0.16635526622808003,0.05601333333333333,0.23851348266252054,0.0032283333333333283,0.25158606783866844,0.07392666666666665,0.034862266592656156,0.07421733333333334,0.0020808617006047004,0.8530166666666666,0.02391676639874861,-0.123246,0.030055407695934018,0.009178999999999993,0.001470087827192634,0.10550000000000004,0.016900352234785348,-0.20716299999999999,0.022760548345767066,0.002935000000000007,0.002277737950884605,0.03373000000000004,0.026178366679378604,0.16781100000000002,0.03111827162515042,-0.0014186666666666653,0.0030590802057741894,-0.016303333333333375,0.03516016004797685
20,12,3,12,4,90,180,3,1,-0.12761000000000003,0.3429608728355501,0.1671,0.2973940071470351,-0.009746,0.08635156482287897,0.5187966666666667,0.17832398167901925,-0.003038000000000001,0.13544162006292476,-0.22143000000000002,0.20159905142431972,-0.15707333333333331,0.23511725454111312,0.158851,0.11051036974073641,0.033898000000000005,0.08855990335589661,0.067254,0.09983393705391892,0.0028448,0.016230895587446805,0.07694933333333333,0.0016048500139596005,0.8844133333333334,0.01844418023225091,-0.0358213,0.0380701460451675,-0.0037739999999999996,0.006147672736095506,-0.04337000000000002,0.07066386969075358,-0.28473899999999996,0.026179775113625403,0.010450000000000001,0.0012430013650837233,0.12007999999999985,0.014285099819042218,0.051323,0.05841201054639334,-0.001582333333333329,0.004795701393811111,-0.01817666666666662,0.055109411255419474
