xvar,mode,subvar,subset,x0,y0,motor c,disturbed zone amp,disturbed zone effect,disturbed zone error,disturbed zone vi,solid rotation amp,solid rotation effect,solid rotation error,solid rotation vi,fluid reshaping amp,fluid reshaping effect,fluid reshaping error,fluid reshaping vi,best fit,rot amp,best effect,best error,best vi,best effect-vi
15,3,1,25,-0.07070617465307331,-0.040796902084481064,-0.052384295212765955,0.021845309567594097,0.024482731627882014,0.005814549412215571,-0.0034059022146835957,0.04027434100503233,0.027036699054262564,0.005388733604292107,0.005185522776102938,0.022071721353501002,0.025407056760734036,0.005500779623577136,-0.0035759499350874646,2,0.04027434100503233,0.027036699054262564,0.005388733604292107,0.005185522776102938,0.021851176278159627
17,3,1,25,-0.00018353145570710697,-0.26879846162694726,0.035172955872340414,0.28378591954371213,0.1843180829455522,0.013529493173738463,-0.028818460129663968,0.1368815565809431,0.2104755490176133,0.010475937070222218,0.017624184817579328,0.873954711659009,0.22735274663417862,0.02200281502347562,0.6392978715785651,2,0.1368815565809431,0.2104755490176133,0.010475937070222218,0.017624184817579328,0.192851364200034
19,3,1,25,-0.030207112865304576,0.003573258664190587,-0.028483891914893616,0.006080710267710669,0.041480335102248,0.00504358275738079,-0.0009480435378387703,0.011726841853181128,0.0422255642744009,0.0047581516496644815,0.0015098895228063364,0.006120073170401605,0.04173650095649467,0.004963433640848981,-0.000991543654702616,2,0.011726841853181128,0.0422255642744009,0.0047581516496644815,0.0015098895228063364,0.040715674751594565
21,3,1,25,-0.03830721910706942,0.051748359207030595,-0.028227766861702107,-0.12111649722608259,-0.04024096156557864,0.004810379782533999,0.012299380293308687,-0.05899470305947406,-0.0514429011784144,0.007111688748444786,-0.0075958629924225834,0.38054927702097385,-0.05883222591748534,0.014876240675117882,-0.2783717961408424,1,-0.12111649722608259,-0.04024096156557864,0.004810379782533999,0.012299380293308687,-0.05254034185888733
23,3,1,25,0.03165296121963834,0.056676691042980704,-0.055701887201352066,-0.23007291712764888,-0.0676566386792321,0.009089205700247013,0.023363904734312744,-0.1149846431774445,-0.08912983741253501,0.008437803281886501,-0.014804847732311867,0.7612212484368029,-0.10411187404750503,0.022747029769675707,-0.5568333432315213,2,-0.1149846431774445,-0.08912983741253501,0.008437803281886501,-0.014804847732311867,-0.07432498968022314
25,3,1,25,-0.046129272793848944,-0.05887014853915578,-0.08083116117021277,-0.026314464706076863,0.029842941193679817,0.004862195950353589,0.0026722338909021055,-0.00558310539521128,0.02789004869632836,0.004951339446182496,-0.0007188527351604284,0.012338769396786933,0.028627925467261246,0.004858064230560098,0.009025809813749642,3,0.012338769396786933,0.028627925467261246,0.004858064230560098,0.009025809813749642,0.019602115653511602
27,3,1,25,-0.12184709914888556,0.03556189869896794,-0.046313490957446815,0.02838455410812647,0.11130147921688728,0.006007414187712128,-0.002882451469680243,0.007146368055532113,0.11348272165318324,0.005589681351461346,0.0009201306189900373,-0.0014542441229263986,0.11305089400967024,0.005848648399797652,0.0010637795759206607,2,0.007146368055532113,0.11348272165318324,0.005589681351461346,0.0009201306189900373,0.11256259103419321
29,3,1,25,-0.008813214105816959,0.07649192170523846,-0.05698834047340426,-0.06260387752656539,0.05868748656843865,0.006218053636535089,0.006357423762822716,-0.024191461138600025,0.05331626117306868,0.0068756174169656015,-0.0031147715789004464,0.11392575166261987,0.05153819118234439,0.008536678544000666,-0.08333668734120643,1,-0.06260387752656539,0.05868748656843865,0.006218053636535089,0.006357423762822716,0.05233006280561593
31,3,1,25,-0.018778692028366305,-0.0066895956591234845,0.007191903333333341,-0.01957209252580566,0.05294605010098717,0.004265424356872787,0.00305148494569836,-0.035409471496860814,0.05070264720939604,0.004628790058387894,-0.004559146502578314,-0.01980582384625461,0.052116444358803846,0.004357929934819595,0.0032088405504509406,1,-0.01957209252580566,0.05294605010098717,0.004265424356872787,0.00305148494569836,0.04989456515528881
37,3,1,25,-0.023102908361108065,-0.0033298781890387283,0.018637111666666664,-0.01734359233583694,0.06271363695493345,0.004449701993927509,0.002704039481080337,-0.03127305304999851,0.060732627417600146,0.00497826754649845,-0.004026561945452558,-0.017555506165328055,0.061978263441728396,0.004595722448734219,0.002844255331375625,1,-0.01734359233583694,0.06271363695493345,0.004449701993927509,0.002704039481080337,0.06000959747385312
43,3,1,25,-0.021632209054350666,-0.011268380564237469,0.010263846666666673,-0.010097409918570872,0.0613857895819074,0.004340600094368985,0.0015742871804043845,-0.01763330690598038,0.06027059306703376,0.004532781626749532,-0.002270376430679504,-0.010247078080091716,0.0609564084790926,0.004414340333497481,0.0016601803551460593,1,-0.010097409918570872,0.0613857895819074,0.004340600094368985,0.0015742871804043845,0.059811502401503014
11,2,1,30,-0.08277264203120542,0.14523752262680462,-0.03667059471099887,0.017775869260992238,0.07512930564590976,0.004889613676643595,-0.0027714357764813,0.030198711552816164,0.07703645986060953,0.005305910844398037,0.0038882351059828456,0.018078006862071096,0.07588703938211859,0.0050377234631821975,-0.0029289082817584486,1,0.017775869260992238,0.07512930564590976,0.004889613676643595,-0.0027714357764813,0.07790074142239106
13,2,1,30,-0.016278823554990798,0.026475108105647554,-0.0731672063829787,0.028442695065983976,0.114334312454043,0.005128796305360975,-0.004434500587737562,0.04920560825973312,0.11744475931056482,0.004604082737593923,0.006335468091481939,0.028885565496304718,0.11554481638752273,0.00497615160611254,-0.0046798948938838085,2,0.04920560825973312,0.11744475931056482,0.004604082737593923,0.006335468091481939,0.11110929121908288
15,2,1,30,-0.02568967328351929,-0.07050961914985486,-0.058419994680851066,-0.007985253884904255,0.019751172877798026,0.005842069797348933,0.0012449809331954223,-0.018276132616782965,0.018581327909225412,0.006017867732139646,-0.0023531434550738907,-0.00790515148389364,0.019421028404699864,0.005884196138875173,0.001280753117663028,1,-0.007985253884904255,0.019751172877798026,0.005842069797348933,0.0012449809331954223,0.018506191944602603
17,2,1,30,-0.08098587130922529,-0.09951473809267057,0.003194587624113475,0.1650704364861159,0.08846509320952316,0.011081638209798201,-0.01676290282516507,0.08086992751919746,0.1037632427945056,0.008801017451295587,0.010412407517734269,0.5247693260954613,0.11398503832785079,0.010704972426811211,0.38386876203882997,2,0.08086992751919746,0.1037632427945056,0.008801017451295587,0.010412407517734269,0.09335083527677134
19,2,1,30,-0.09015115683255129,-0.038063342500794246,-0.009809118936170196,0.004447907441502086,0.0840192640692637,0.005745739711289601,-0.0006934732492045901,0.0082942823579806,0.08454552765871774,0.005609957196178723,0.0010679303250017923,0.0044896974121564955,0.0842072606883976,0.005680125055152527,-0.0007273983262305345,2,0.0082942823579806,0.08454552765871774,0.005609957196178723,0.0010679303250017923,0.08347759733371594
21,2,1,30,0.004356843441848137,0.009577509593733973,-0.025519180319148932,-0.013981622657335383,0.01265643963153734,0.004367373076562374,0.0014198337808524082,-0.0031573413631273564,0.011606123777521137,0.004618941180212672,-0.0004065234872094628,-0.004048878061228275,0.011936350511924808,0.004566609289623739,0.002961754301788483,1,-0.013981622657335383,0.01265643963153734,0.004367373076562374,0.0014198337808524082,0.011236605850684932
23,2,1,30,-0.005957036821789117,0.01742214769234119,-0.03325176829085457,0.023360121892770265,0.022857368624468542,0.004446367274083949,-0.0023722203782108203,0.017575991784147236,0.025429898118467163,0.004371023797918676,0.0022629968221678774,-0.15479754008638005,0.028862550745064063,0.00429190773687265,0.11323440057318701,3,-0.15479754008638005,0.028862550745064063,0.00429190773687265,0.11323440057318701,-0.08437184982812294
25,2,1,30,0.0023629783934224174,-0.10231583474124362,-0.04797069516129032,0.060917894565502784,-0.014155514801108379,0.007550027455958915,-0.006186212193126808,0.03745569175113714,-0.0080038994493292,0.007286632226593476,0.004822607591417663,0.29363102795167645,-0.0017662278189521652,0.007449237573763028,0.21479109694665133,2,0.03745569175113714,-0.0080038994493292,0.007286632226593476,0.004822607591417663,-0.012826507040746863
27,2,1,30,-0.05153748226804992,-0.006016506116592911,-0.0995696298478609,0.00002401561093046665,0.08979016835289638,0.006308233096816898,-2.4387852899888883e-6,-0.0033684574398499013,0.08956769514818191,0.006304912497919354,-0.0004337057376678741,0.04432052355933896,0.08847428390293266,0.006876464654878493,-0.03242046298365645,2,-0.0033684574398499013,0.08956769514818191,0.006304912497919354,-0.0004337057376678741,0.09000140088584979
29,2,1,30,-0.02590417768669901,0.037879503214049585,-0.05109426876811597,-0.02521356033959942,0.05886899092701239,0.0065550899009384645,0.0025604370524863213,-0.01636086356528607,0.056265826700338126,0.007064471220209427,-0.002106542988348408,0.13280365305190467,0.05340611783747329,0.009390571338300499,-0.09714587220746827,1,-0.02521356033959942,0.05886899092701239,0.0065550899009384645,0.0025604370524863213,0.056308553874526074
31,2,1,30,0.06027679713057432,-0.07302786838197439,-0.018092028499999996,-0.007666676614645435,0.04037856968434983,0.005238951161976669,0.0011953115509893697,-0.015507804346853189,0.03939095073431542,0.005170681896389892,-0.0019967073486790825,-0.007683206516042689,0.04005716182930223,0.005223949909097989,0.0012447947036966563,2,-0.015507804346853189,0.03939095073431542,0.005170681896389892,-0.0019967073486790825,0.04138765808299451
37,2,1,30,0.070731470849939,-0.08209687311396115,-0.00626848545,-0.007794945060703697,0.05495359916950732,0.005936768463304915,0.0012153098844143132,-0.015305818342058105,0.05398013085025932,0.005820076574370938,-0.0019707006406316915,-0.007832894977266889,0.05462581043381896,0.005919122101395431,0.0012690464797418949,2,-0.015305818342058105,0.05398013085025932,0.005820076574370938,-0.0019707006406316915,0.055950831490891015
43,2,1,30,0.046795876233942255,-0.07149587802234782,-0.005164255000000003,-0.010169083299466645,0.05197795704102669,0.005567565222676235,0.0015854617772198445,-0.01876864182938058,0.05078769400359746,0.005515250194073782,-0.0024165564787418966,-0.010273527381123148,0.051547724974937335,0.005553017145284464,0.0016644655386526667,2,-0.01876864182938058,0.05078769400359746,0.005515250194073782,-0.0024165564787418966,0.05320425048233935
11,3,1,30,-0.1531491441569399,-0.011296749088452875,-0.014770106010638299,-0.010714224644307881,0.05918267525846802,0.005046353140642094,0.0016704547642940417,-0.018833505853370146,0.05799117612662197,0.005177921067353332,-0.0024249080461506735,-0.010867397606183195,0.05872733238500005,0.005087800130662517,0.0017606814231657703,1,-0.010714224644307881,0.05918267525846802,0.005046353140642094,0.0016704547642940417,0.05751222049417398
13,3,1,30,-0.031148639961940484,-0.05201063086227212,0.0036942548272706453,-0.00931970514029622,0.09773930450358534,0.00482381200988263,0.0014530352284235835,-0.014775532011888467,0.09680968951384405,0.005087647345970538,-0.0019024236241906997,-0.00952656062630026,0.09733973305859957,0.004854653173663205,0.0015434457198700365,1,-0.00931970514029622,0.09773930450358534,0.00482381200988263,0.0014530352284235835,0.09628626927516176
15,3,1,30,-0.0006005010934037686,-0.02444524784640391,-0.020927553670212776,-0.002080528787759139,-0.025788484365794142,0.002637927550191541,0.00032437524329952735,-0.004864641538883759,-0.02610012090294827,0.002607004263172763,-0.0006263469213389785,-0.0020549452248700036,-0.02587427860596076,0.002640255061384208,0.0003329319506073136,2,-0.004864641538883759,-0.02610012090294827,0.002607004263172763,-0.0006263469213389785,-0.025473773981609292
17,3,1,30,-0.01073422560349255,-0.26548552312280727,0.07231015776595748,0.12473565250875061,0.12352814114772585,0.011788714941896036,-0.012666905512263625,0.061186600207827,0.13509333299327855,0.011408111924921137,0.007878080709758766,0.39755585110821745,0.142842434519528,0.01303124725185105,0.2908121050856611,2,0.061186600207827,0.13509333299327855,0.011408111924921137,0.007878080709758766,0.1272152522835198
19,3,1,30,-0.05335310149003789,-0.011617974922810274,-0.014665154521276594,-0.011641386238818784,0.03890828485683592,0.003977573212083714,0.0018150085284942366,-0.020276321978218458,0.037626106226266734,0.00458078849185847,-0.0026106778363055175,-0.011816380341725354,0.03841313205172491,0.004104459366635864,0.0019144308610646332,1,-0.011641386238818784,0.03890828485683592,0.003977573212083714,0.0018150085284942366,0.03709327632834169
21,3,1,30,-0.027565804819559246,0.02923963881199531,-0.05050202287234042,-0.08097593081284367,-0.03930299558981692,0.005271998936503084,0.008223105774044275,-0.03970869207806695,-0.046810063281945626,0.006116764323189852,-0.00511269264851151,0.2579219831719123,-0.05183659651380028,0.010111451725022149,-0.18866993069025384,1,-0.08097593081284367,-0.03930299558981692,0.005271998936503084,0.008223105774044275,-0.04752610136386119
23,3,1,30,-0.033299876148099,0.0010326784508790953,-0.07276931560215052,-0.1725710517467254,-0.024515663433690202,0.007957916862005912,0.017524590304879965,-0.07294597316817784,-0.03973793220540407,0.006526462655806143,-0.00939215877526874,0.3962748262992793,-0.04666725881865888,0.011917825450667004,-0.2898750354379228,2,-0.07294597316817784,-0.03973793220540407,0.006526462655806143,-0.00939215877526874,-0.030345773430135333
25,3,1,30,-0.061250804358525576,0.018078519440642996,-0.03292280053191487,-0.08586260714796802,0.13478065439270517,0.006147322352208559,0.008719347755876152,-0.05792741626206342,0.12576876746960555,0.008540451373296004,-0.007458444480821977,-0.48130322847319507,0.11531381036800091,0.016574941536664944,-0.3520733116281422,1,-0.08586260714796802,0.13478065439270517,0.006147322352208559,0.008719347755876152,0.12606130663682902
27,3,1,30,-0.04333246006634141,0.006986071067671488,0.008121194787234047,0.0034971572143224633,0.02045376089504926,0.0038914171155232163,-0.00035513631511444613,-0.002300477047935446,0.02051105117650923,0.0038603502806252386,-0.00029619792230692836,0.041600452172604586,0.019427494400908275,0.00472471998793217,-0.030430730764260255,2,-0.002300477047935446,0.02051105117650923,0.0038603502806252386,-0.00029619792230692836,0.020807249098816157
29,3,1,30,0.011624957905911686,0.06450910914658832,-0.032361063297872354,-0.01997574947321929,0.1146522076305029,0.004762594123685348,0.002028537359005419,-0.006212172273613223,0.11303851725883039,0.0048813867768028344,-0.0007998482410890706,0.0165598084541273,0.11295926565970578,0.005030144824492294,-0.01211349988419412,1,-0.01997574947321929,0.1146522076305029,0.004762594123685348,0.002028537359005419,0.11262367027149749
31,3,1,30,0.06648523379784095,-0.037043905371360084,-0.00033338166666666,-0.016545531983191388,0.06486476319351292,0.0038463546368672314,0.0025796138914993692,-0.029185270161645266,0.0630180354423249,0.003732297067655348,-0.0037577494596626364,-0.01677742124514855,0.06416181678258977,0.003904400296835088,0.0027181939030327426,2,-0.029185270161645266,0.0630180354423249,0.003732297067655348,-0.0037577494596626364,0.06677578490198753
37,3,1,30,0.08341791064176121,-0.044339193727409285,-0.005060118333333322,-0.009901591196493397,0.08833991967659138,0.004836659310165703,0.0015437570834452856,-0.01636051049926621,0.08730822694397695,0.004664598053872416,-0.002106497529333021,-0.01009100809186417,0.08791684121521694,0.004847777775000198,0.0016348946760033733,2,-0.01636051049926621,0.08730822694397695,0.004664598053872416,-0.002106497529333021,0.08941472447330998
43,3,1,30,0.07961956555774924,-0.03058348310313617,-0.008303796666666668,-0.0074653077130787115,0.0715345109193472,0.003795475367256311,0.0011639161255461018,-0.013071086533148611,0.07070773561882103,0.0035862526335361895,-0.0016829677465755495,-0.00757439137060793,0.07121713156189163,0.0037951205091940787,0.0012271650179090437,2,-0.013071086533148611,0.07070773561882103,0.0035862526335361895,-0.0016829677465755495,0.07239070336539657
11,2,1,35,-0.22598615931849025,-0.04670375569051599,-0.011422970741088188,0.0055757158890835145,0.08071003299589175,0.007108563438372653,-0.0008693098642670107,0.014647935371945088,0.08165228982308258,0.00696452436501225,0.0018859949188147899,0.005433339524190748,0.08093645400839196,0.007034451646602555,-0.000880282503011764,2,0.014647935371945088,0.08165228982308258,0.00696452436501225,0.0018859949188147899,0.07976629490426779
13,2,1,35,0.06451603097095185,-0.1831991021058081,-0.0593104191489362,0.036336625859705624,0.18242849146933807,0.004199436692350902,-0.0056652433377867035,0.06728373507126503,0.18669613619188427,0.0052182169908977704,0.008663117309100729,0.036699805559449517,0.18396534024869765,0.003928993790801398,-0.005945918997714213,3,0.036699805559449517,0.18396534024869765,0.003928993790801398,-0.005945918997714213,0.18991125924641186
15,2,1,35,0.20621608951625658,0.032158199911878974,-0.08093235851063832,0.0013131495383540814,0.010868032675120844,0.009153741232566756,-0.00020473314452478482,0.005415961989060257,0.011220647596403026,0.009153135995998095,0.0006973321859014535,0.0011895262966915723,0.010917081624859108,0.009150027974604387,-0.00019272110295848508,3,0.0011895262966915723,0.010917081624859108,0.009150027974604387,-0.00019272110295848508,0.011109802727817593
17,2,1,35,-0.04153038285980757,-0.09255675197836383,-0.033258405319148907,0.11967344101721036,0.11060153867183545,0.0066498567320000075,-0.012152837935297712,0.055753408377829355,0.1215012727362686,0.005704099279889524,0.007178530095687419,0.34267512389969823,0.12798033702319148,0.008239732092189115,0.25066685313262926,2,0.055753408377829355,0.1215012727362686,0.005704099279889524,0.007178530095687419,0.11432274264058118
19,2,1,35,0.1361145974640231,0.0624072362027706,-0.05161578989361704,0.02371323307240143,0.08373289247895409,0.006159384880005235,-0.0036971301683181067,0.0441925717277976,0.08653678371446134,0.006068726333408001,0.0056900145728125805,0.0239372628651902,0.0847352218216836,0.006063786566377109,-0.0038781956431037904,3,0.0239372628651902,0.0847352218216836,0.006063786566377109,-0.0038781956431037904,0.08861341746478739
21,2,1,35,0.014757999154478259,0.0203542812338019,-0.026699010021505373,0.044628740315310896,-0.01976684225363854,0.004832466275535783,-0.004532048579019821,0.02462802004315933,-0.015447079188144017,0.004107967157583156,0.0031709807206569797,-0.1781792268974558,-0.011788239019632434,0.004538000904935893,0.13033810447548894,2,0.02462802004315933,-0.015447079188144017,0.004107967157583156,0.0031709807206569797,-0.018618059908800996
23,2,1,35,0.04735731364053127,-0.01897628076145994,-0.03448548656504786,-0.0013407333576346374,0.02570057128229366,0.004806511910079348,0.00013615147246779743,0.004383144801900041,0.02591134772215347,0.004826987103581787,0.0005643518089686397,-0.061934420156778566,0.02746084157323132,0.004617465849111522,0.04530502834468352,3,-0.061934420156778566,0.02746084157323132,0.004617465849111522,0.04530502834468352,-0.017844186771452202
25,2,1,35,-0.04797308256355414,-0.13210736493827907,-0.06386369521276594,0.03465573609831649,0.009809371976099667,0.006511076517044225,-0.00351929000078404,0.02712942217494489,0.013695939123305691,0.006706149124028926,0.0034930487521350295,0.24350135717999571,0.019130053263489655,0.007911548346133468,0.17812124277716687,1,0.03465573609831649,0.009809371976099667,0.006511076517044225,-0.00351929000078404,0.013328661976883708
27,2,1,35,0.11629924066487032,-0.01558485040189504,-0.0990039063829787,0.035056246157387144,0.08515506451778773,0.007752878263019835,-0.0035599617972826647,0.0008967157165126333,0.08732189822531151,0.006935531638019932,0.00011545663207958411,0.10235083712307289,0.08422014066284902,0.008082500263271359,-0.07486963735552782,2,0.0008967157165126333,0.08732189822531151,0.006935531638019932,0.00011545663207958411,0.08720644159323193
29,2,1,35,0.02654816800454931,-0.010981872183008851,-0.07541944216764086,-0.046841962536616405,0.04194259285821935,0.0061831355439607594,0.004756801295593396,-0.025943228267582455,0.0374023654780664,0.006894686621268575,-0.003340320355592579,0.18824823744763028,0.03353167449337112,0.010132860545602092,-0.13770358569294155,1,-0.046841962536616405,0.04194259285821935,0.0061831355439607594,0.004756801295593396,0.037185791562625956
31,2,1,35,-0.019080319147547296,-0.0672129349268093,-0.022867846666666667,0.046337464936896826,-0.018763941664584935,0.008178687488651136,-0.007224474158311584,0.07950917447321079,-0.013740041267329509,0.008999390177009157,0.010237203759298256,0.047088944965361056,-0.016790424349892356,0.008296712406848374,-0.007629115418562971,1,0.046337464936896826,-0.018763941664584935,0.008178687488651136,-0.007224474158311584,-0.01153946750627335
37,2,1,35,-0.00687545590405178,-0.047906679843936484,-0.033804970000000004,0.04581016445485624,-0.0031389761864555185,0.008198240782707963,-0.007142262740156636,0.07874931065310904,0.0018373876408340924,0.00916829486997247,0.010139367493141056,0.046546452824360166,-0.0011882318096623136,0.008350010508622217,-0.007541223554338712,1,0.04581016445485624,-0.0031389761864555185,0.008198240782707963,-0.007142262740156636,0.004003286553701118
43,2,1,35,-0.010803919232665417,-0.04876892073521994,-0.03677218233333333,0.03798721752142604,0.011118697750203497,0.00785607969086432,-0.0059225870837655336,0.06452833787985285,0.01519386589502037,0.0086862225129637,0.008308346143720453,0.03863319217962761,0.012737997029718987,0.007982632143723323,-0.006259156630982366,1,0.03798721752142604,0.011118697750203497,0.00785607969086432,-0.0059225870837655336,0.01704128483396903
11,3,1,35,-0.3634152173314155,0.16150822967154174,-0.011298207446808504,0.013890951285877057,0.11831731461646494,0.00901729206679329,-0.002165738214981092,0.028659184404493266,0.1201440483139403,0.008758202000266632,0.0036900132880005308,0.013895186701258238,0.11889844045825496,0.008982366422436456,-0.002251228673404353,2,0.028659184404493266,0.1201440483139403,0.008758202000266632,0.0036900132880005308,0.11645403502593976
13,3,1,35,0.009007603341298371,0.012537612615590079,-0.0022896819148936487,0.02295791285987125,0.14157688754077163,0.005267038752220891,-0.0035793681939825265,0.04075222859470405,0.1441563449798537,0.00517987840165181,0.00524705319271112,0.023267946457112124,0.14255171105668837,0.005349519155781796,-0.0037697563452490203,2,0.04075222859470405,0.1441563449798537,0.00517987840165181,0.00524705319271112,0.13890929178714256
15,3,1,35,-0.10197813586796516,-0.017989047583299254,-0.046790311170212776,0.001275185431520485,-0.005362555995675677,0.004226118538089175,-0.0001988141606283588,0.0038986983785687843,-0.005110586333724444,0.004174753687811613,0.0005019769097326239,0.001217483386395579,-0.005311965939302339,0.004219039929711252,-0.00019725057084687972,2,0.0038986983785687843,-0.005110586333724444,0.004174753687811613,0.0005019769097326239,-0.005612563243457068
17,3,1,35,-0.006589723781541728,-0.20661667005664874,0.013191066489361684,0.1810337228136751,0.13898672595360412,0.009420374228363584,-0.01838397455172871,0.08134467117655318,0.15527598430990552,0.008248538395970983,0.010473533137337105,0.4790349249116303,0.16410686909889755,0.012578759001157713,0.3504140475728576,2,0.08134467117655318,0.15527598430990552,0.008248538395970983,0.010473533137337105,0.14480245117256843
19,3,1,35,-0.028249520632873407,-0.021319112185218154,-0.03886857957446809,0.002159146627116094,0.0406473001454304,0.004296505650285775,-0.00033663255063367024,0.004526072781733637,0.040935986902437195,0.004279464471318144,0.0005827545010121145,0.00215653251921874,0.040737472399323335,0.004296453569129571,-0.00034939061610122417,2,0.004526072781733637,0.040935986902437195,0.004279464471318144,0.0005827545010121145,0.04035323240142508
21,3,1,35,-0.03536989788349811,0.02553523007796456,-0.043157535106382997,-0.0632666600773989,-0.06756225413569225,0.005491888078820583,0.006424729330859858,-0.03318335764101828,-0.0735710517802756,0.006050479902878125,-0.004272523213069308,0.2298702950491336,-0.07819758042117256,0.00928673258844489,-0.16815012082844122,1,-0.0632666600773989,-0.06756225413569225,0.005491888078820583,0.006424729330859858,-0.07398698346655211
23,3,1,35,0.02953455941113376,0.02478844254426417,-0.05061202206723384,-0.19485132845091602,-0.09147723826999772,0.008743000516011788,0.01978715240419052,-0.09356224282112591,-0.10940922840887272,0.007931202163358029,-0.012046606574434068,0.5945198226454591,-0.12086048452702591,0.017114097353451325,-0.43489125026515335,2,-0.09356224282112591,-0.10940922840887272,0.007931202163358029,-0.012046606574434068,-0.09736262183443865
25,3,1,35,-0.03998783607777339,0.013537556235855895,-0.055139964893617034,-0.06436558185834715,0.07353682429488888,0.003851288671212835,0.006536324837715153,-0.03569338551333971,0.06729511761386127,0.005146382999739582,-0.004595701851770055,-0.2592601274645665,0.06196189524818108,0.009226109119181909,-0.1896487832403304,1,-0.06436558185834715,0.07353682429488888,0.003851288671212835,0.006536324837715153,0.06700049945717372
27,3,1,35,-0.05937563378154189,0.012634120369498736,-0.02481947712765959,0.040780362419777935,0.06807743827251239,0.004176374709496691,-0.004141245803728449,0.01744072277846411,0.0716881034705716,0.0031698630317205253,0.0022455802613411467,-0.09630781055860625,0.07339127219766003,0.0025697219946397426,0.07044916342362048,3,-0.09630781055860625,0.07339127219766003,0.0025697219946397426,0.07044916342362048,0.0029421087740395535
29,3,1,35,-0.017391484079173635,0.03219621899561195,-0.014098376595744672,0.0215135454339761,0.0233001259329089,0.006776709330422022,-0.002184700538820273,0.013463564004039072,0.02548828614280797,0.006447848159758163,0.0017335011833400507,-0.1067953556823206,0.027767553536790123,0.005543952137532681,0.07812080268161752,3,-0.1067953556823206,0.027767553536790123,0.005543952137532681,0.07812080268161752,-0.05035324914482739
31,3,1,35,-0.005254526720318917,-0.033540330839638005,-0.010158773666666666,-0.005254874402006455,0.05186319635281705,0.0030720439824791176,0.0008192874680168263,-0.010178543285973634,0.05121623026468626,0.0030051955228895698,-0.0013105383407855352,-0.005286859106359203,0.051641917452947515,0.003080265530439215,0.0008565504781167863,2,-0.010178543285973634,0.05121623026468626,0.0030051955228895698,-0.0013105383407855352,0.0525267686054718
37,3,1,35,-0.014799426102786752,-0.016304594837747946,-0.01212026666666666,-0.012070442957408981,0.06449719587232171,0.0037119476994299265,0.0018819027614896341,-0.022244278458981158,0.06308661892870557,0.0037075055872975863,-0.002864062072986119,-0.012195955975961658,0.06398644824580427,0.0037315673420762335,0.001975927807445428,2,-0.022244278458981158,0.06308661892870557,0.0037075055872975863,-0.002864062072986119,0.06595068100169169
43,3,1,35,-0.00812817400493062,-0.014126162064619864,-0.016972676666666672,-0.007724469606903605,0.06917216129189278,0.003945181518522652,0.001204322056412341,-0.014017020646720061,0.06828396762660778,0.003949448314400274,-0.0018047614933684416,-0.00781478894702894,0.068844834286372,0.003962528548719204,0.0012661130312528936,1,-0.007724469606903605,0.06917216129189278,0.003945181518522652,0.001204322056412341,0.06796783923548044
11,2,2,12,-0.1595178547497132,0.11153447391041806,-0.0486041809375,0.016302576079808173,0.07166391714666132,0.004363297635170515,-0.0025417346366028923,0.029894456793534682,0.0735591585473242,0.004343488432639915,0.0038490607844515585,0.016478928256377944,0.07235406712533865,0.004246153973109671,-0.0026698335614570726,3,0.016478928256377944,0.07235406712533865,0.004246153973109671,-0.0026698335614570726,0.07502390068679572
13,2,2,12,0.10246671251029436,-0.05586194402806269,-0.03477214635416668,0.04178539844187695,0.11847872794874337,0.004934326091660556,-0.006514761471073036,0.07448933250960553,0.12319461946274744,0.006013886087209493,0.00959087400727426,0.04233517377615286,0.1202523027327392,0.004722694290352905,-0.006858933179343406,3,0.04233517377615286,0.1202523027327392,0.004722694290352905,-0.006858933179343406,0.1271112359120826
15,2,2,12,0.018143872167718466,-0.014333973186966577,-0.04663937708333333,0.0151663281389918,0.0189978671840191,0.0035519763964196086,-0.0023645822201502115,0.02658564732628017,0.020679567645699067,0.003978586807990751,0.0034230350214952037,0.015386530161088194,0.019642580065559967,0.0036546787874599386,-0.0024928486840487037,1,0.0151663281389918,0.0189978671840191,0.0035519763964196086,-0.0023645822201502115,0.02136244940416931
17,2,2,12,-0.061012077870244395,-0.15679830429126784,-0.00453591560819892,0.1978921803406411,0.08378556291226782,0.010588675882289853,-0.020095950913592103,0.0981017393408498,0.102202099238677,0.009506676594934066,0.012631089448831116,0.6442431924175627,0.11482950974568917,0.01657474534168792,0.47126389525344714,2,0.0981017393408498,0.102202099238677,0.009506676594934066,0.012631089448831116,0.08957100978984589
19,2,2,12,-0.05673529110776585,-0.015404409870745085,-0.023150887812500007,-0.0033424179992326023,0.04403053220299916,0.005048729168280779,0.000521116390260355,-0.00429162783390284,0.04376410614920359,0.005027160636847963,-0.0005525685417541602,-0.0034627672292122315,0.04388503895602517,0.00505850280983185,0.0005610202326408197,2,-0.00429162783390284,0.04376410614920359,0.005027160636847963,-0.0005525685417541602,0.04431667469095775
21,2,2,12,-0.03648397390878266,-0.013443413663208377,-0.03300385299816976,-0.01760945985449517,-0.005539144360487956,0.005134830257011689,0.0017882406482239844,-0.0047862785963901575,-0.006915811794134236,0.00494888731419861,-0.0006162573006782148,0.0055353455437192715,-0.00676217167000589,0.0049178997915835295,-0.004049105265230647,3,0.0055353455437192715,-0.00676217167000589,0.0049178997915835295,-0.004049105265230647,-0.002713066404775243
